n_components,n_neighbors,min_dist,min_cluster_size,min_samples,top_n_words,coherence_score,cohenrece_score_umass,n_topics
13,15,0.0,5,5,5,0.4056151057007688,-11.707561691891831,19
5,5,0.01,5,5,5,0.4055810785352023,-12.509424277221308,28
13,20,0.01,5,5,5,0.40518002795477287,-11.50217375236283,18
2,20,0.05,5,5,5,0.4051520006729959,-13.164198619350746,20
16,5,0.05,5,5,5,0.4047894635788267,-13.283969785722128,22
2,20,0.01,5,5,5,0.40466468749510787,-12.362772597090828,22
2,5,0.0,5,5,5,0.4043266766286796,-12.610450092230797,18
18,10,0.01,5,5,5,0.40397612043931347,-12.348605781133392,26
18,5,0.01,5,5,5,0.4037797043636999,-12.612355846010948,13
15,10,0.0,5,5,5,0.4037316756651073,-12.196015188347891,25
17,5,0.05,5,5,5,0.40350766313473213,-12.489315252576334,23
11,10,0.025,5,5,5,0.40328144635287594,-11.485242412003439,21
14,20,0.01,5,5,5,0.40310504835713373,-12.84212279095612,25
19,5,0.01,5,5,10,0.4029542460420548,-14.178520034668358,21
6,10,0.025,5,5,5,0.402809139383643,-12.004001501208064,18
13,10,0.025,5,5,5,0.40224472114567117,-11.97638152444086,20
13,15,0.01,5,5,5,0.40223915368587837,-12.395528195411739,20
3,20,0.01,5,5,5,0.4021101343900095,-11.92396814776084,25
5,30,0.0,5,5,5,0.40209386902827515,-11.65955234054227,17
5,15,0.05,5,5,5,0.4019537408619473,-12.786283268605926,24
18,25,0.0,5,5,5,0.4016388566861699,-11.77415863553827,18
7,15,0.025,5,5,5,0.40161262196687775,-12.01564651149215,22
13,30,0.0,5,5,5,0.4012999240715529,-12.225411802734014,15
4,20,0.0,5,5,5,0.4012418925159577,-12.54985464294528,18
8,5,0.0,5,5,5,0.4008329523734218,-13.198922304102197,24
13,5,0.025,5,5,5,0.400496872695905,-12.096494504984006,22
4,25,0.0,5,5,5,0.4001723372044594,-11.755409111475663,16
2,5,0.025,5,5,5,0.4001610931770784,-13.24582279254053,26
4,15,0.01,5,5,5,0.40012455908663025,-12.039208631938624,20
4,10,0.025,5,5,5,0.3997557839984383,-11.705168607281824,22
10,5,0.05,5,5,5,0.39973720505067983,-12.694588630188482,27
12,20,0.01,5,5,5,0.399600722263529,-11.48527752156484,15
9,15,0.0,5,5,5,0.3990131837553161,-12.402865694972524,20
10,15,0.01,5,5,5,0.3987834054755663,-11.06104228747509,15
2,30,0.05,5,5,5,0.39872836637671477,-12.247338678222047,26
20,20,0.05,5,5,10,0.3981478093224258,-12.978638447087551,16
11,30,0.05,5,5,5,0.3981059026522627,-11.33006669426831,16
5,15,0.01,5,5,5,0.3979873302496426,-12.548739942529872,27
12,30,0.01,5,5,5,0.39792128452819187,-11.51957512742587,17
5,30,0.025,5,5,5,0.3977134134554044,-12.453204208094434,17
15,5,0.025,5,5,5,0.39650757374230744,-12.056545412519734,11
2,10,0.0,5,5,5,0.3964995052878976,-12.329969982694085,36
15,20,0.025,5,5,10,0.3964053555736135,-12.670951535959214,14
7,25,0.025,5,5,5,0.3963442424087316,-10.453796771330934,13
7,15,0.05,5,5,5,0.39618668638036525,-12.182238075386035,17
4,30,0.025,5,5,5,0.3960988662520995,-11.886307268107359,15
2,10,0.025,5,5,5,0.39603874931370947,-13.54930790224117,26
19,15,0.025,5,5,5,0.3953311863595587,-12.546627233485,21
9,25,0.025,5,5,5,0.3951139751164441,-11.272490932843414,14
7,25,0.0,5,5,5,0.3949783077580962,-10.576332809673797,12
8,20,0.05,5,5,10,0.3945501043508817,,17
9,20,0.01,5,5,5,0.3944804283932922,-12.492002205769,16
4,10,0.05,5,5,5,0.39438149886951757,-11.321701691597902,17
2,15,0.025,5,5,5,0.394376131163848,-12.98074120168271,25
3,25,0.025,5,5,5,0.39404070695329235,-11.291007399747949,18
11,20,0.0,5,5,5,0.39340270258260274,-11.072140278530833,18
6,15,0.01,5,5,5,0.39333270398046644,-11.921772256954284,17
5,30,0.01,5,5,5,0.39266769561646286,-12.326112724133889,21
12,25,0.05,5,5,5,0.3925218605584426,-11.199068384655043,14
19,15,0.01,5,5,5,0.39246297920163653,-12.164756238807932,20
14,20,0.025,5,5,5,0.3922381339166319,-13.03028370202893,20
9,5,0.01,5,5,5,0.39213239346008616,-12.141622673475094,18
16,5,0.0,5,5,5,0.3920678936771251,-12.901769976261395,27
13,20,0.0,5,5,5,0.39198462092079805,-11.414444755303862,19
6,15,0.0,5,5,5,0.39191890933573437,-12.513012176620284,22
9,5,0.01,5,5,10,0.39190915149177824,-14.894972932087867,18
9,30,0.05,5,5,5,0.39188297622899254,-11.362537866721443,21
13,5,0.0,5,5,5,0.3918179947812778,-11.88637221351327,13
18,5,0.025,5,5,5,0.3917778592919255,-12.552899129370449,24
4,20,0.05,5,5,5,0.3917535006279243,-13.594363434428326,22
15,10,0.025,5,5,5,0.391689813161022,-11.283419104144253,15
19,15,0.0,5,5,5,0.39167888834281717,-12.721326176824787,24
18,20,0.025,5,5,5,0.391477771485336,-11.977448873787385,18
15,5,0.0,5,5,5,0.3913742961425134,-12.143486866275351,14
15,20,0.01,5,5,5,0.3913013334586288,-11.731090549548798,18
12,25,0.01,5,5,5,0.39082243999687033,-12.117214797967652,16
4,10,0.0,5,5,5,0.3907093711497282,-11.068339595138562,18
11,5,0.01,5,5,5,0.39012219948904686,-12.425694953841386,21
17,20,0.0,5,5,5,0.38949874569385745,-11.371050971866858,17
18,25,0.01,5,5,5,0.3894210593532213,-11.81286497433182,16
2,5,0.05,5,5,10,0.3893491859735564,-15.94404194094938,14
15,20,0.05,5,5,5,0.3893400295543184,-12.072199169062712,18
12,25,0.0,5,5,5,0.38924697852306356,-11.917197836557408,15
18,15,0.05,5,5,5,0.3887206211208215,-12.511383613346105,22
2,15,0.05,5,5,5,0.3883292388578399,-12.88551774372393,14
13,10,0.05,5,5,5,0.3880276824409654,-12.491340503727455,19
5,15,0.025,5,5,5,0.3871477624541069,-12.786205253275915,24
11,10,0.05,5,5,5,0.38709781098670165,-11.994092627332716,21
8,20,0.01,5,5,5,0.3868766054465205,-11.755375917000904,21
9,5,0.025,5,5,10,0.3867363856259313,-15.200359678078632,21
18,5,0.0,5,5,10,0.3865887669875383,-15.219301820470895,23
19,30,0.0,5,5,5,0.3861581570992766,-11.461528690243767,18
12,20,0.025,5,5,10,0.38565998655220984,-13.025225371156704,15
11,30,0.0,5,5,5,0.38521515327503847,-11.982293015936055,15
6,15,0.05,5,5,5,0.38479005800352345,-12.747888309849428,18
4,15,0.05,5,5,10,0.3846286925708681,-13.955427461918662,22
11,15,0.05,5,5,10,0.3846203750249588,,19
13,5,0.025,5,5,10,0.38444100514277374,-14.418830808194302,22
15,25,0.01,5,5,5,0.38372312745597503,-11.429552299479463,15
4,15,0.025,5,5,5,0.3835990104911936,-12.714156088149563,22
4,25,0.01,5,5,5,0.383361767993902,-12.308000572053139,21
18,20,0.01,5,5,5,0.3832362742275258,-12.17245078263034,18
5,5,0.01,5,5,10,0.3830177817485389,-15.797659510866405,28
10,5,0.05,5,5,10,0.38300375025261335,-14.108924988559544,27
17,30,0.025,5,5,10,0.3829825079467144,-16.247561965413553,3
17,30,0.05,5,5,10,0.3829825079467144,-16.247561965413553,3
4,20,0.0,5,5,10,0.3828779413608442,-14.175303312872737,18
13,30,0.05,5,5,5,0.38247798070209604,-10.599816266425737,5
14,15,0.0,5,5,5,0.381951899827243,-12.495842214709864,21
11,30,0.01,5,5,5,0.3815565686914701,-11.126746170494643,16
4,5,0.05,5,5,5,0.38094832553234226,-12.759411728547231,26
17,25,0.025,5,5,10,0.3798678998163934,-13.077261232880595,13
4,5,0.0,5,5,5,0.3796524015429313,-12.357187470583755,23
12,20,0.0,5,5,10,0.3794493708154895,-12.90924968079707,19
8,30,0.01,5,5,5,0.3793956012799937,-12.773112665538742,20
16,5,0.05,5,5,10,0.37917081841310524,-14.932204927998947,22
6,20,0.0,5,5,10,0.37906996047525093,,23
20,20,0.0,5,5,10,0.37902833172938316,-13.60209469667493,20
2,15,0.01,5,5,10,0.37874171926742106,-15.093117846782711,17
20,15,0.0,5,5,10,0.3786500130615676,-14.957600316256153,21
