n_components,n_neighbors,min_dist,min_cluster_size,min_samples,top_n_words,coherence_score,cohenrece_score_umass,n_topics
10,20,0.0,5,5,10,0.3544543593886572,-13.492097321093402,19
6,15,0.0,5,5,10,0.3543170889660031,-14.893464246997903,22
8,20,0.01,5,5,10,0.353873470793659,-13.403536782989647,21
5,20,0.0,5,5,10,0.35331032752075897,-14.037085348775058,24
6,25,0.0,5,5,10,0.35318754991193785,-13.99986445318409,20
3,25,0.01,5,5,5,0.35260294494458116,-12.276508035156295,22
9,15,0.0,5,5,10,0.352447625634894,-14.543921863326181,20
3,15,0.0,5,5,5,0.3521441247286189,-13.519555958528645,26
8,10,0.0,5,5,10,0.3517800326194606,-14.234816394092473,27
5,20,0.01,5,5,10,0.3516158907692967,-13.875557916040883,20
10,15,0.025,5,5,10,0.35102846876243976,-13.834307424293817,18
3,25,0.025,5,5,10,0.35055598483521505,-13.85231354774652,18
9,20,0.0,5,5,10,0.3500777559299711,-13.52517690497012,20
10,25,0.01,5,5,10,0.34904325916317575,-12.895084686780834,18
5,15,0.01,5,5,10,0.34858233053761445,-14.404025002104687,27
4,15,0.0,5,5,10,0.3485196106604861,-14.519227456756743,21
8,20,0.0,5,5,10,0.3482899416124602,-14.367304835276464,14
3,15,0.01,5,5,10,0.3481002254918627,-14.242378277990582,27
5,10,0.01,5,5,10,0.347783142509597,-13.702062551402811,16
3,20,0.025,5,5,10,0.3476482813382489,-13.374235176607561,24
3,25,0.0,5,5,10,0.34685962801896864,-13.803581719691289,20
3,20,0.0,5,5,5,0.34616993707625604,-13.383015956794988,22
4,10,0.025,5,5,10,0.3459464881013335,-14.275955487570812,22
8,25,0.025,5,5,10,0.34579580602933674,-12.832882562636774,15
9,20,0.025,5,5,10,0.34533081977416297,-13.259560106154396,18
10,15,0.01,5,5,10,0.34510648412031425,-14.76178932963727,15
8,15,0.01,5,5,10,0.34350657071621543,-14.511398793751967,13
7,15,0.01,5,5,10,0.3429685838229747,-14.827911593489235,23
3,15,0.025,5,5,10,0.3419660010133738,-14.681417734875199,31
6,25,0.025,5,5,10,0.34166869522721055,-13.260020407938352,19
3,25,0.01,5,5,10,0.3415969272477393,-14.999411655940088,22
9,15,0.01,5,5,10,0.3397265860240714,-14.712636722747014,12
8,15,0.01,5,5,5,0.33952576974240606,-11.636393445030068,13
3,20,0.01,5,5,10,0.33875512287274917,-15.206061492421968,25
4,25,0.0,5,5,10,0.33869933397948176,-14.836883475740324,16
9,25,0.0,5,5,10,0.3379374105176853,-12.685294463911466,16
6,15,0.01,5,5,10,0.3378574355938715,-14.486206451787911,17
9,15,0.025,5,5,10,0.33714328512213027,-15.015106140451667,14
8,15,0.025,5,5,10,0.3366598291472772,-14.311286808760352,17
8,25,0.01,5,5,10,0.3363053861926078,-13.023890273191315,20
10,15,0.0,5,5,10,0.33584560385666146,-15.033715457350265,16
7,15,0.0,5,5,10,0.33542558709841497,-14.334348726637918,22
7,25,0.025,5,5,10,0.3352009705968235,-13.993104809513206,13
8,15,0.0,5,5,10,0.33385111033810905,-14.393462173660458,12
3,20,0.0,5,5,10,0.3329581356824376,-15.17512646435032,22
8,20,0.025,5,5,10,0.33142363001400066,-14.222391792578382,20
5,25,0.01,5,5,10,0.3310406812536696,-13.319884319942192,19
7,15,0.025,5,5,10,0.3299175130127591,-14.625941517582424,22
9,25,0.01,5,5,10,0.3295908336761933,-13.365438074023553,18
5,25,0.025,5,5,10,0.32943521733431846,-14.158201013856596,24
4,10,0.0,5,5,10,0.3248910304001998,-14.076606667214602,18
7,25,0.0,5,5,10,0.324486929200639,-14.313905359117792,12
10,20,0.01,5,5,10,0.3242348557407558,-14.319299977006624,19
5,15,0.0,5,5,10,0.32395395250715975,-15.075824754903373,27
6,15,0.025,5,5,10,0.32380492488335516,-14.736563793097718,15
7,25,0.01,5,5,10,0.3224587138982521,-13.906217901686292,12
4,25,0.01,5,5,10,0.32086808107863574,-14.34031899891717,21
8,25,0.0,5,5,10,0.31919954941473405,-12.742623630980994,19
4,25,0.025,5,5,10,0.31890215568882807,-14.283458004767331,18
5,25,0.0,5,5,10,0.317043688918106,-13.1462694668853,18
10,25,0.025,5,5,10,0.3147291686043026,-13.160467169180743,19
9,25,0.025,5,5,10,0.30890589825946874,-13.08493642049616,14
9,15,0.025,5,5,5,0.2986609741588932,-13.182485948563523,14
8,15,0.0,5,5,5,0.2923184304765519,-12.384951544422313,12
